Name,Winery,Region,Vintage,Rating,RatingsCount,Price
Charmes de Kirwan Margaux 2003,Château Kirwan,"Margaux, France",2003,4.1,64,962
Tebaida Nemesio Mencía 2015,Casar de Burbia,"Bierzo, Spain",2015,4.1,63,2110
Private Collection Syrah 2003,Saxenburg,"Stellenbosch, South Africa",2003,4.1,63,1000
Pauillac (Grand Cru Classé) 1994,Château Haut-Bages Libéral,"Pauillac, France",1994,4.1,63,2639
Volnay Santenots-Du-Milieu Premier Cru 2001,Domaine des Comtes Lafon,"Volnay Premier Cru, France",2001,4.1,62,6596
Pommard 1er Cru 'Clos des Epeneaux' Monopole 1990,Comte Armand,"Pommard 1er Cru 'Clos des Epeneaux', France",1990,4.1,62,5116
Willamette Valley Select Pinot Noir 2006,Domaine Serene,"Willamette Valley, United States",2006,4.1,61,3700
Pessac-Léognan (Grand Cru Classé de Graves) 1981,Château Pape Clément,"Pessac-Léognan, France",1981,4.1,61,2865
Saint-Émilion Grand Cru 2011,Château Monlot,"Saint-Émilion Grand Cru, France",2011,4.1,60,4800
Pauillac (Grand Cru Classé) 1991,Château Clerc Milon,"Pauillac, France",1991,4.1,60,6427
Médoc 1985,Château Potensac,"Médoc, France",1985,4.1,60,2661
The Holy Trinity Red Blend 2018,Grant Burge,"Barossa, Australia",2018,4.1,59,1580
Haut-Médoc (Grand Cru Classé) 1985,Château La Tour Carnet,"Haut-Médoc, France",1985,4.1,58,1535
Grand Esprit Saint-Estèphe 2015,Maison de Grand Esprit,"Saint-Estèphe, France",2015,4.1,57,5200
Gevrey-Chambertin 1er Cru 'Les Champeaux' 2020,Henri Magnien,"Gevrey-Chambertin 1er Cru 'Champeaux', France",2020,4.1,56,4360
Margaux (Grand Cru Classé) 1999,Château Desmirail,"Margaux, France",1999,4.1,56,1330
1888 2018,RedHeads,"South Australia, Australia",2018,4.1,55,2399
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1980,Château Angelus,"Saint-Émilion Grand Cru, France",1980,4.1,55,9619
Saint-Estèphe 2002,Château Le Boscq,"Saint-Estèphe, France",2002,4.1,54,1550
Barbaresco 1971,Produttori del Barbaresco,"Barbaresco, Italy",1971,4.1,54,3684
Aloxe Corton 1er Cru Les Vercots 2018,Morey-Blanc,"Aloxe-Corton Premier Cru, France",2018,4.1,53,3510
Aloxe Corton 1er Cru Les Vercots 2017,Morey-Blanc,"Aloxe-Corton Premier Cru, France",2017,4.1,53,3510
Pauillac (Grand Cru Classé) 1979,Château Grand-Puy-Lacoste,"Pauillac, France",1979,4.1,53,5379
Vieilles Vignes Gevrey-Chambertin 2020,Henri Magnien,"Gevrey-Chambertin, France",2020,4.1,52,5850
Marsannay 'En Ouzeloy' 2017,René Bouvier,"Marsannay, France",2017,4.1,52,2999
Saint-Julien (Grand Cru Classé) 1980,Château Léoville Las Cases,"Saint-Julien, France",1980,4.1,52,7104
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1979,Château La Gaffelière,"Saint-Émilion Grand Cru, France",1979,4.1,52,3552
Amarone della Valpolicella 2019,Montecampo,"Amarone della Valpolicella, Italy",2019,4.1,51,1680
Clos de la Vieille Eglise Pomerol 2009,Jean-Louis Trocard,"Pomerol, France",2009,4.1,51,650
Carmenère Limited Edition 2007,Perez Cruz,"Maipo Valley, Chile",2007,4.1,50,790
Moulis-en-Médoc 1982,Château Maucaillou,"Moulis-en-Médoc, France",1982,4.1,50,2456
La Mystèriale Santenay Premier Cru 2016,Maison de Grand Esprit,"Santenay Premier Cru, France",2016,4.1,49,3100
Pomerol 1986,Château de Sales,"Pomerol, France",1986,4.1,49,1760
Saint-Julien 1990,Château Lalande-Borie,"Saint-Julien, France",1990,4.1,48,1842
Barbaresco 1989,Contratto,"Barbaresco, Italy",1989,4.1,48,2047
Barbaresco 1988,Contratto,"Barbaresco, Italy",1988,4.1,48,1944
Barbaresco 1979,Contratto,"Barbaresco, Italy",1979,4.1,48,3274
Margaux 1999,Château Tayac,"Margaux, France",1999,4.1,47,1228
Pauillac (Grand Cru Classé) 1991,Château Grand-Puy Ducasse,"Pauillac, France",1991,4.1,47,5074
Pauillac (Grand Cru Classé) 1985,Château Croizet-Bages,"Pauillac, France",1985,4.1,47,1637
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1971,Château Angelus,"Saint-Émilion Grand Cru, France",1971,4.1,47,6549
Cabernet Sauvignon 2017,Merryvale,"Napa Valley, United States",2017,4.1,46,3060
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1992,Château Canon,"Saint-Émilion Grand Cru, France",1992,4.1,46,2865
Margaux (Grand Cru Classé) 1987,Château Prieuré-Lichine,"Margaux, France",1987,4.1,46,5412
Saint-Émilion Grand Cru (Grand Cru Classé) 1975,Château Grand Corbin-Despagne,"Saint-Émilion Grand Cru, France",1975,4.1,46,1637
Vigna Il Corto 2017,Fattoria di Basciano,"Toscana, Italy",2017,4.1,45,1899
Lacoste Borie Pauillac 1989,Château Grand-Puy-Lacoste,"Pauillac, France",1989,4.1,45,2047
Pommard 'Clos des Ursulines' (Monopole) 2020,Domaine du Pavillon,"Pommard, France",2020,4.1,44,2700
Pomerol 1995,Château l'Enclos,"Pomerol, France",1995,4.1,44,3247
Pessac-Léognan (Grand Cru Classé de Graves) 1985,Château Malartic-Lagravière,"Pessac-Léognan, France",1985,4.1,44,1842
Côte-Rôtie Maison Rouge 2009,Domaine Duclaux,"Côte-Rôtie, France",2009,4.1,43,3721
Saint-Émilion Grand Cru (Grand Cru Classé) 1990,Clos de l'Oratoire,"Saint-Émilion Grand Cru, France",1990,4.1,43,4871
Crozes-Hermitage 1999,Domaine Bernard Chave,"Crozes-Hermitage, France",1999,4.1,42,3888
Pomerol 1996,Château Taillefer,"Pomerol, France",1996,4.1,42,1433
Margaux (Grand Cru Classé) 1973,Château Brane-Cantenac,"Margaux, France",1973,4.1,42,7611
Le Vieux Château Guibeau Puisseguin-Saint-Émilion 2016,Château Guibeau,"Puisseguin-Saint-Émilion, France",2016,4.1,40,1599
Tazzelenghe 2001,Dorigo,"Friuli, Italy",2001,4.1,40,2100
Huellas 2016,Franck Massard,"Priorat, Spain",2016,4.1,39,1800
Clos des Quatre Vents Margaux 2007,L.Thienpont,"Margaux, France",2007,4.1,39,921
Pauillac (Grand Cru Classé) 1979,Château Haut-Batailley,"Pauillac, France",1979,4.1,39,2456
Château Haut-Bailly (Cru Classé de Graves) 1970,Château Haut-Bailly,"Pessac-Léognan, France",1970,4.1,39,4502
Maranges 1er Cru Clos Roussots 2021,,", ",2021,4.1,38,981
Bourgogne 2018,Domaine Georges Mugneret-Gibourg,"Bourgogne, France",2018,4.1,38,7273
Lacoste Borie Pauillac 1995,Château Grand-Puy-Lacoste,"Pauillac, France",1995,4.1,37,2047
Pauillac (Grand Cru Classé) 1984,Château Pichon Baron,"Pauillac, France",1984,4.1,37,6596
Pomerol 1975,Château Latour à Pomerol,"Pomerol, France",1975,4.1,37,6344
Saint-Émilion Grand Cru (Grand Cru Classé) 1975,Château La Dominique,"Saint-Émilion Grand Cru, France",1975,4.1,37,2456
Vigna Colonnello Barolo 1997,Bussia Soprana,"Barolo, Italy",1997,4.1,36,2456
Bourgogne Hautes Côtes de Nuits Rouge 2016,Jayer Gilles,"Bourgogne Hautes-Côtes de Nuits, France",2016,4.1,35,3105
Cabernet Sauvignon 2010,Hugo,"McLaren Vale, Australia",2010,4.1,35,2200
Ultra Cabernet Sauvignon 2004,Kaiken,"Mendoza, Argentina",2004,4.1,35,900
Bourgogne Pinot Noir 2018,Domaine Coche-Dury,"Bourgogne, France",2018,4.1,34,7510
Reserva 2003,Muga,"Rioja, Spain",2003,4.1,33,950
Saint-Émilion Grand Cru (Grand Cru Classé) 1996,Château Ripeau,"Saint-Émilion Grand Cru, France",1996,4.1,33,1126
Plantabelle 2019,Gérard Bertrand,"Languedoc, France",2019,4.1,32,2661
Pomerol 1990,Château La Croix du Casse,"Pomerol, France",1990,4.1,32,1330
Margaux (Grand Cru Classé) 1989,Château Marquis d'Alesme,"Margaux, France",1989,4.1,32,1842
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1979,Château Magdelaine,"Saint-Émilion Grand Cru, France",1979,4.1,32,2456
Cos d'Estournel 1967,Cos d'Estournel,"Saint-Estèphe, France",1967,4.1,32,8457
BB 2020,Partida Creus,"Catalunya, Spain",2020,4.1,31,1200
High Altitude Vineyards Malbec 2006,Terrazas de los Andes,"Lujan de Cuyo, Argentina",2006,4.1,31,550
Gran Reserva 2001,Bodegas Manzanos,"Rioja, Spain",2001,4.1,30,2499
Saint-Estèphe 2000,Chateau Marbuzet,"Saint-Estèphe, France",2000,4.1,30,3044
Margaux (Grand Cru Classé) 1984,Château Malescot St. Exupery,"Margaux, France",1984,4.1,30,5074
Pessac-Léognan (Grand Cru Classé de Graves) 1971,Château Pape Clément,"Pessac-Léognan, France",1971,4.1,30,6935
Brune et Blonde Côte-Rotie 1969,Domaine Jaboulet Vercherre,"Côte-Rôtie, France",1969,4.1,30,7611
Chateau Le Pape Pessac-Léognan 2019,Château Haut-Bailly,"Pessac-Léognan, France",2019,4.1,29,1430
Saint-Émilion Grand Cru 2001,Château du Basque,"Saint-Émilion Grand Cru, France",2001,4.1,28,1300
Monthélie Rouge 2014,Maison Leroy,"Monthélie, France",2014,4.1,27,10000
Sori Gabutti Riserva Barolo 2003,Sordo,"Barolo, Italy",2003,4.1,27,2500
Pommard 2018,Parent,"Pommard, France",2018,4.1,26,2484
Founder's Collection Cabernet Sauvignon 2021,Undurraga,"Maipo Valley, Chile",2021,4.1,25,1080
Print Shiraz 2001,Mitchelton,"Central Victoria, Australia",2001,4.1,25,1850
Clos Syrah Léone 1996,Peyre Rose,"Languedoc, France",1996,4.1,25,5920
Gran Reserva 1996,Balbas,"Ribera del Duero, Spain",1996,4.1,25,2420
Margaux 1974,Château Rauzan-Gassies,"Margaux, France",1974,4.1,25,5751
Haut-Médoc (Grand Cru Classé) 1959,Château Cantemerle,"Haut-Médoc, France",1959,4,33037,9742
Moulis-en-Médoc 1984,Château Chasse-Spleen,"Moulis-en-Médoc, France",1984,4,32986,5321
Moulis-en-Médoc 1974,Château Chasse-Spleen,"Moulis-en-Médoc, France",1974,4,32986,4567
Saint-Estèphe 1974,Château Ormes de Pez,"Saint-Estèphe, France",1974,4,18309,4668
Sarget de Gruaud Larose Saint-Julien 1989,Château Gruaud Larose,"Saint-Julien, France",1989,4,17224,1228
Sarget de Gruaud Larose Saint-Julien 1983,Château Gruaud Larose,"Saint-Julien, France",1983,4,17221,1637
Haut-Médoc (Grand Cru Classé) 1976,Château Belgrave,"Haut-Médoc, France",1976,4,16661,2456
Pessac-Léognan 1978,Château Carbonnieux,"Pessac-Léognan, France",1978,4,16471,1637
Pessac-Léognan 1976,Château Carbonnieux,"Pessac-Léognan, France",1976,4,16471,2661
Pessac-Léognan 1975,Château Carbonnieux,"Pessac-Léognan, France",1975,4,16471,3247
Listrac-Médoc 1978,Château Clarke,"Listrac-Médoc, France",1978,4,15858,2047
Pessac-Léognan 1966,Château La Louvière,"Pessac-Léognan, France",1966,4,15711,6089
Saint-Estèphe 1970,Château Meyney,"Saint-Estèphe, France",1970,4,15304,1842
Connétable Talbot Saint-Julien 1983,Château Talbot,"Saint-Julien, France",1983,4,15095,1023
Pauillac (Grand Cru Classé) 1976,Château Grand-Puy Ducasse,"Pauillac, France",1976,4,14016,2456
Saint-Estèphe 1986,Château Beau-Site,"Saint-Estèphe, France",1986,4,12352,1228
Pomerol 1979,Château de Sales,"Pomerol, France",1979,4,12026,2251
Margaux 1975,Château Siran,"Margaux, France",1975,4,11648,1535
Wetmore Vineyard Cabernet Sauvignon 2004,Wente Vineyards,"Livermore Valley, United States",2004,4,10723,1050
Malbec 2014,Luigi Bosca,"Mendoza, Argentina",2014,4,10668,1080
Estate Pinot Noir 2007,Elk Cove,"Willamette Valley, United States",2007,4,10027,770
Saint-Estèphe (Grand Cru Classé) 1981,Château Cos Labory,"Saint-Estèphe, France",1981,4,9309,2456
Saint-Estèphe (Grand Cru Classé) 1979,Château Cos Labory,"Saint-Estèphe, France",1979,4,9309,1842
Cot Limited Edition 2005,Perez Cruz,"Maipo Valley, Chile",2005,4,8972,790
Saint-Émilion Grand Cru (Grand Cru Classé) 1978,Château Grand Corbin-Despagne,"Saint-Émilion Grand Cru, France",1978,4,8040,1944
Châteauneuf-du-Pape 1975,Clos du Mont-Olivet,"Châteauneuf-du-Pape, France",1975,4,7731,2537
Châteauneuf-du-Pape 1972,Clos du Mont-Olivet,"Châteauneuf-du-Pape, France",1972,4,7731,2875
Farnito Cabernet Sauvignon Toscana 2000,Carpineto,"Toscana, Italy",2000,4,6850,1400
Pomerol 1988,Château Mazeyres,"Pomerol, France",1988,4,6443,2251
Pomerol 1985,Château Mazeyres,"Pomerol, France",1985,4,6443,1433
Pauillac 1978,Château Pibran,"Pauillac, France",1978,4,6309,3349
Pauillac 1976,Château Pibran,"Pauillac, France",1976,4,6309,1637
Pauillac 1970,Château Pibran,"Pauillac, France",1970,4,6309,4059
Margaux 1988,Château Tayac,"Margaux, France",1988,4,6299,921
Saint-Émilion Grand Cru 1976,Château Coutet,"Saint-Émilion Grand Cru, France",1976,4,6276,3856
Pomerol 1994,Château Taillefer,"Pomerol, France",1994,4,6249,1126
Pomerol 1988,Château La Cabanne,"Pomerol, France",1988,4,6118,1433
Pomerol 1982,Château La Cabanne,"Pomerol, France",1982,4,6118,2047
Pomerol 1979,Château La Cabanne,"Pomerol, France",1979,4,6118,1842
Pomerol 1978,Château La Cabanne,"Pomerol, France",1978,4,6118,2661
Malbec 1997,Weinert,"Mendoza, Argentina",1997,4,6083,580
Saint-Émilion Grand Cru (Grand Cru Classé) 1993,Château Grand Corbin,"Saint-Émilion Grand Cru, France",1993,4,5859,1842
Saint-Émilion Grand Cru (Grand Cru Classé) 1989,Château Grand Corbin,"Saint-Émilion Grand Cru, France",1989,4,5859,1944
Saint-Émilion Grand Cru (Grand Cru Classé) 1985,Château Grand Corbin,"Saint-Émilion Grand Cru, France",1985,4,5859,1433
Saint-Émilion Grand Cru (Grand Cru Classé) 1979,Château Grand Corbin,"Saint-Émilion Grand Cru, France",1979,4,5859,1228
Rioja Reserva 2014,Beronia,"Rioja, Spain",2014,4,5631,1280
Pomerol 1967,Château Bourgneuf (Vieux Château Bourgneuf),"Pomerol, France",1967,4,5501,5581
Saint-Émilion Grand Cru (Grand Cru Classé) 1979,Château Corbin,"Saint-Émilion Grand Cru, France",1979,4,5263,3044
Reserva 2014,Marqués de Cáceres,"Rioja, Spain",2014,4,4871,1300
Margaux 1988,Château Monbrison,"Margaux, France",1988,4,4867,1433
Margaux 1982,Château Monbrison,"Margaux, France",1982,4,4867,2661
Red Blend 2020,Conundrum,"California, United States",2020,4,4865,1980
Ribera del Duero 2011,Emilio Moro,"Ribera del Duero, Spain",2011,4,4363,1650
Saint-Émilion Grand Cru 1990,Château Cormeil-Figeac,"Saint-Émilion Grand Cru, France",1990,4,4031,1842
Southern Hills Cabernet Sauvignon 2018,Wente Vineyards,"Central Coast, United States",2018,4,3999,890
Cabernet Sauvignon 2000,Weinert,"Mendoza, Argentina",2000,4,3798,690
Cabernet Sauvignon 1997,Weinert,"Mendoza, Argentina",1997,4,3798,690
Saint-Émilion Grand Cru 1981,Château La Grâce Dieu,"Saint-Émilion Grand Cru, France",1981,4,3746,1842
Château Tour de Pressac Saint-Émilion Grand Cru 1996,Château de Pressac,"Saint-Émilion Grand Cru, France",1996,4,3380,1228
Clémentin de Pape Clément Pessac-Léognan 1990,Château Pape Clément,"Pessac-Léognan, France",1990,4,3288,1228
Saint-Émilion Grand Cru (Grand Cru Classé) 1981,Château Cap de Mourlin,"Saint-Émilion Grand Cru, France",1981,4,2927,2047
Saint-Émilion Grand Cru 2005,Château Montlabert,"Saint-Émilion Grand Cru, France",2005,4,2907,2000
Vino Nobile di Montepulciano 2017,La Braccesca,"Vino Nobile di Montepulciano, Italy",2017,4,2887,611
Le Difese 2020,Tenuta San Guido,"Toscana, Italy",2020,4,2857,1150
Pomerol 1989,Château Moulinet,"Pomerol, France",1989,4,2812,3274
Pomerol 1985,Château Moulinet,"Pomerol, France",1985,4,2812,1433
Merlot 2003,Swanson,"Oakville, United States",2003,4,2662,2100
Pinot Noir 2003,Clos du Val,"Los Carneros, United States",2003,4,2593,2400
Pomerol 1949,Château La Croix Taillefer,"Pomerol, France",1949,4,2482,9302
Signature Malbec 2016,Susana Balbo,"Uco Valley, Argentina",2016,4,2456,1400
Barbaresco Gallina 1979,Oddero,"Barbaresco, Italy",1979,4,2404,2456
Haut-Médoc (Grand Cru Classé) 2015,Château Cantemerle,"Haut-Médoc, France",2015,4,2234,1460
Pauillac de Lynch-Bages 2018,Château Lynch-Bages,"Pauillac, France",2018,4,2184,1350
Cabernet Sauvignon Aged in Bourbon Barrels 2021,Robert Mondavi Private Selection,"California, United States",2021,4,2104,790
Max's Shiraz - Cabernet 2016,Penfolds,"South Australia, Australia",2016,4,2034,1600
Reserve Pinot Noir 2006,Argyle,"Willamette Valley, United States",2006,4,1754,2500
Vinha do Fava 2018,Casa Ermelinda Freitas,"Península de Setúbal, Portugal",2018,4,1667,899
La Fenice Risorge Nero d'Avola 2019,Tenuta Fenice,"Sicilia, Italy",2019,4,1625,999
Calidonia Chianti Classico Riserva 2005,Bindi Sergardi,"Chianti Classico, Italy",2005,4,1620,1460
Calidonia Chianti Classico Riserva 2004,Bindi Sergardi,"Chianti Classico, Italy",2004,4,1620,1800
Pagodes de Cos 2011,Cos d'Estournel,"Saint-Estèphe, France",2011,4,1615,2500
Barbera d'Asti Tre Vigne 2020,Vietti,"Barbera d'Asti, Italy",2020,4,1598,1250
Saint-Émilion Grand Cru (Grand Cru Classé) 1990,Château Faurie de Souchard,"Saint-Émilion Grand Cru, France",1990,4,1594,1228
Saint-Estèphe 2009,Château Ormes de Pez,"Saint-Estèphe, France",2009,4,1534,1228
Chambolle-Musigny 1985,Bouchard Père & Fils,"Chambolle-Musigny, France",1985,4,1526,6089
Crianza Tinto 2009,Pago de Los Capellanes,"Ribera del Duero, Spain",2009,4,1507,1300
Chateau Le Pape Pessac-Léognan 1985,Château Haut-Bailly,"Pessac-Léognan, France",1985,4,1471,1637
Pauillac 1989,Château La Fleur Milon,"Pauillac, France",1989,4,1464,3856
La Grange Neuve de Figeac Saint-Émilion 1988,Château Figeac,"Saint-Émilion, France",1988,4,1459,1228
The Master's Collection Mentor Cabernet Sauvignon 1998,Peter Lehmann,"Barossa, Australia",1998,4,1408,3600
Prodigal Grenache 2003,Kilikanoon,"Clare Valley, Australia",2003,4,1407,1300
Scarlett Dark 2016,Lamothe Parrot,"Vin de France, France",2016,4,1402,650
Sonoma Coast Pinot Noir 2021,La Crema,"Sonoma Coast, United States",2021,4,1352,1450
Syrah 2016,Clarendon Hills,"McLaren Vale, Australia",2016,4,1309,1610
Margaux (Grand Cru Classé) 2014,Château du Tertre,"Margaux, France",2014,4,1267,1490
Le Difese 2021,Tenuta San Guido,"Toscana, Italy",2021,4,1226,1150
Gran Malbec 2014,Flechas de los Andes,"Vista Flores, Argentina",2014,4,1219,1180
Barbaresco 2019,Prunotto,"Barbaresco, Italy",2019,4,1206,1598
Saint-Estèphe 2015,Château de Pez,"Saint-Estèphe, France",2015,4,1189,2710
Tenuta Valleselle Introl della Torre Merlot 2006,Tinazzi,"Veneto, Italy",2006,4,1187,1250
Médoc 2015,Château Potensac,"Médoc, France",2015,4,1162,1600
Bourgogne Rouge 2015,Maison Leroy,"Bourgogne, France",2015,4,1155,8000
Cabernet Sauvignon 2010,St Hugo,"Coonawarra, Australia",2010,4,1150,2200
Saint-Estèphe 2008,Château Phélan Ségur,"Saint-Estèphe, France",2008,4,1147,1228
Saint-Julien 2006,Château Gloria,"Saint-Julien, France",2006,4,1132,1433
Barolo Sorano 2003,Ascheri,"Barolo, Italy",2003,4,1132,3650
Beaune 1er Cru 'Les Teurons' 2020,Bouchard Père & Fils,"Beaune 1er Cru 'Les Teurons', France",2020,4,1115,2880
Pomerol 1990,Château Guillot,"Pomerol, France",1990,4,1113,2251
Saint-Estèphe (Grand Cru Classé) 2015,Château Lafon-Rochet,"Saint-Estèphe, France",2015,4,1110,2100
CrossBarn Sonoma Coast Pinot Noir 2018,Paul Hobbs,"Sonoma Coast, United States",2018,4,1057,1500
Desire Lush & Zin Primitivo 2020,Pasqua Vigneti e Cantine,"Puglia, Italy",2020,4,1051,650
Single Vineyard Tempranillo 2019,Volver,"La Mancha, Spain",2019,4,1045,760
Haut-Médoc (Grand Cru Classé) 2005,Château de Camensac,"Haut-Médoc, France",2005,4,973,2199
Lacoste Borie Pauillac 2009,Château Grand-Puy-Lacoste,"Pauillac, France",2009,4,927,1494
Pomerol 1993,Château Lafleur du Roy,"Pomerol, France",1993,4,907,1637
Pomerol 1978,Château Lafleur du Roy,"Pomerol, France",1978,4,907,2047
Reserva 2018,Cune (CVNE),"Rioja, Spain",2018,4,863,1450
Saint-Estèphe 2017,Château de Pez,"Saint-Estèphe, France",2017,4,853,1740
Montes Alpha Cabernet Sauvignon 2021,Montes,"Colchagua Valley, Chile",2021,4,844,1050
Médoc 2016,Château Potensac,"Médoc, France",2016,4,843,1460
Saint-Émilion Grand Cru 2016,Château de Fonbel,"Saint-Émilion Grand Cru, France",2016,4,839,1110
Savigny-les-Beaune 1er Cru 'Aux Guettes' 1995,Domaine Pavelot - Jean-Marc et Hughes,"Savigny-lès-Beaune 1er Cru 'Aux Guettes', France",1995,4,836,1228
Pomerol 2009,Château La Pointe,"Pomerol, France",2009,4,819,2710
Bandol 2010,Château de Pibarnon,"Bandol, France",2010,4,800,2970
Lezèr 2021,Foradori,"Vigneti delle Dolomiti, Italy",2021,4,791,1098
Campo di Sasso Insoglio del Cinghiale 2010,Biserno,"Toscana, Italy",2010,4,774,1450
Saint-Joseph 2018,E. Guigal,"Saint-Joseph, France",2018,4,769,1661
Médoc 2003,Château Potensac,"Médoc, France",2003,4,758,1950
Saint-Estèphe 2011,Château Meyney,"Saint-Estèphe, France",2011,4,742,1126
Gran Reserva 2001,Marqués de Cáceres,"Rioja, Spain",2001,4,742,1600
Montes Alpha Special Cuvée Cabernet Sauvignon 2020,Montes,"Colchagua Valley, Chile",2020,4,715,1380
Vigna Rocche Barolo 2003,Erbaluna,"Barolo, Italy",2003,4,707,3000
Gigondas La Gille 2018,Famille Perrin,"Gigondas, France",2018,4,700,1150
Arcane La Tempérance ,Xavier Vignon,"Cairanne, France",N/A,4,698,1260
Baron Nathaniel Pauillac 2015,Baron Philippe de Rothschild,"Pauillac, France",2015,4,693,2150
